SiteCode,Year,SpeciesCode,ReportItem,ReportItemName,Annual
RI1,2019,PM10,3,Low days:,322
RI1,2019,PM10,4,Moderate days:,3
RI1,2019,PM10,5,High days:,0
RI1,2019,PM10,6,Very High days:,0
RI1,2019,PM10,7,Mean: (AQS Objective < 40ug/m3),15
RI1,2019,PM10,7,Days where daily mean >50ug/m3: (AQS Objective <= 35),3
RI1,2019,PM10,7,Annual data capture rate (%):,90
RI1,2020,NO2,0,Nitrogen Dioxide,-999
RI1,2020,NO2,1,Data capture rate (%):,100
RI1,2020,NO2,2,Hourly max (ug/m3):,110.6
RI1,2020,NO2,3,Low days:,366
RI1,2020,NO2,4,Moderate days:,0
RI1,2020,NO2,5,High days:,0
RI1,2020,NO2,6,Very High days:,0
RI1,2020,NO2,7,Mean: (AQS Objective < 40ug/m3),20
RI1,2020,NO2,7,Annual data capture rate (%):,100
RI1,2020,NO2,7,Occurences of hourly mean >200ug/m3: (AQS Objective <= 18),0
RI1,2020,PM10,0,PM10 Particulates,-999
RI1,2020,PM10,1,Data capture rate (%):,99
RI1,2020,PM10,2,Hourly mean (ug/m3):,26.8
RI1,2020,PM10,3,Low days:,363
RI1,2020,PM10,4,Moderate days:,0
RI1,2020,PM10,5,High days:,0
RI1,2020,PM10,6,Very High days:,0
RI1,2020,PM10,7,Mean: (AQS Objective < 40ug/m3),15
RI1,2020,PM10,7,Days where daily mean >50ug/m3: (AQS Objective <= 35),0
RI1,2020,PM10,7,Annual data capture rate (%):,100
RI1,2021,NO2,0,Nitrogen Dioxide,-999
RI1,2021,NO2,1,Data capture rate (%):,98
RI1,2021,NO2,2,Hourly max (ug/m3):,118.4
RI1,2021,NO2,3,Low days:,356
RI1,2021,NO2,4,Moderate days:,0
RI1,2021,NO2,5,High days:,0
RI1,2021,NO2,6,Very High days:,0
RI1,2021,NO2,7,Mean: (AQS Objective < 40ug/m3),21
RI1,2021,NO2,7,Annual data capture rate (%):,98
RI1,2021,NO2,7,Occurences of hourly mean >200ug/m3: (AQS Objective <= 18),0
RI1,2021,PM10,0,PM10 Particulates,-999
RI1,2021,PM10,1,Data capture rate (%):,99
RI1,2021,PM10,2,Hourly mean (ug/m3):,30.7
RI1,2021,PM10,3,Low days:,362
RI1,2021,PM10,4,Moderate days:,0
RI1,2021,PM10,5,High days:,0
RI1,2021,PM10,6,Very High days:,0
RI1,2021,PM10,7,Mean: (AQS Objective < 40ug/m3),16
RI1,2021,PM10,7,Days where daily mean >50ug/m3: (AQS Objective <= 35),0
RI1,2021,PM10,7,Annual data capture rate (%):,99
RI1,2022,NO2,0,Nitrogen Dioxide,-999
RI1,2022,NO2,1,Data capture rate (%):,80
RI1,2022,NO2,2,Hourly max (ug/m3):,140.1
RI1,2022,NO2,3,Low days:,290
RI1,2022,NO2,4,Moderate days:,0
RI1,2022,NO2,5,High days:,0
RI1,2022,NO2,6,Very High days:,0
RI1,2022,NO2,7,Mean: (AQS Objective < 40ug/m3),23
RI1,2022,NO2,7,Annual data capture rate (%):,80
RI1,2022,NO2,7,Occurences of hourly mean >200ug/m3: (AQS Objective <= 18),0
RI1,2022,PM10,0,PM10 Particulates,-999
RI1,2022,PM10,1,Data capture rate (%):,90
RI1,2022,PM10,2,Hourly mean (ug/m3):,28.8
RI1,2022,PM10,3,Low days:,327
RI1,2022,PM10,4,Moderate days:,1
RI1,2022,PM10,5,High days:,0
RI1,2022,PM10,6,Very High days:,0
RI1,2022,PM10,7,Mean: (AQS Objective < 40ug/m3),15
RI1,2022,PM10,7,Days where daily mean >50ug/m3: (AQS Objective <= 35),1
RI1,2022,PM10,7,Annual data capture rate (%):,90
RI1,2023,NO2,0,Nitrogen Dioxide,-999
RI1,2023,NO2,1,Data capture rate (%):,97
RI1,2023,NO2,2,Hourly max (ug/m3):,74.2
RI1,2023,NO2,3,Low days:,355
RI1,2023,NO2,4,Moderate days:,0
RI1,2023,NO2,5,High days:,0
RI1,2023,NO2,6,Very High days:,0
RI1,2023,NO2,7,Mean: (AQS Objective < 40ug/m3),16
RI1,2023,NO2,7,Annual data capture rate (%):,97
RI1,2023,NO2,7,Occurences of hourly mean >200ug/m3: (AQS Objective <= 18),0
RI1,2023,PM10,0,PM10 Particulates,-999
RI1,2023,PM10,1,Data capture rate (%):,98
RI1,2023,PM10,2,Hourly mean (ug/m3):,28.9
RI1,2023,PM10,3,Low days:,357
RI1,2023,PM10,4,Moderate days:,1
RI1,2023,PM10,5,High days:,0
RI1,2023,PM10,6,Very High days:,0
RI1,2023,PM10,7,Mean: (AQS Objective < 40ug/m3),14
RI1,2023,PM10,7,Days where daily mean >50ug/m3: (AQS Objective <= 35),1
RI1,2023,PM10,7,Annual data capture rate (%):,98
RI1,2024,NO2,0,Nitrogen Dioxide,-999
RI1,2024,NO2,1,Data capture rate (%):,75
RI1,2024,NO2,2,Hourly max (ug/m3):,90.5
RI1,2024,NO2,3,Low days:,273
RI1,2024,NO2,4,Moderate days:,0
RI1,2024,NO2,5,High days:,0
RI1,2024,NO2,6,Very High days:,0
RI1,2024,NO2,7,Mean: (AQS Objective < 40ug/m3),17
RI1,2024,NO2,7,Annual data capture rate (%):,75
RI1,2024,NO2,7,Occurences of hourly mean >200ug/m3: (AQS Objective <= 18),0
RI1,2024,PM10,0,PM10 Particulates,-999
RI1,2024,PM10,1,Data capture rate (%):,73
RI1,2024,PM10,2,Hourly mean (ug/m3):,29.5
RI1,2024,PM10,3,Low days:,264
RI1,2024,PM10,4,Moderate days:,0
RI1,2024,PM10,5,High days:,0
RI1,2024,PM10,6,Very High days:,0
RI1,2024,PM10,7,Mean: (AQS Objective < 40ug/m3),15
RI1,2024,PM10,7,Days where daily mean >50ug/m3: (AQS Objective <= 35),0
RI1,2024,PM10,7,Annual data capture rate (%):,73
RI2,2014,NO2,0,Nitrogen Dioxide,-999
RI2,2014,NO2,1,Data capture rate (%):,92
RI2,2014,NO2,2,Hourly max (ug/m3):,145.5
RI2,2014,NO2,3,Low days:,334
RI2,2014,NO2,4,Moderate days:,0
RI2,2014,NO2,5,High days:,0
RI2,2014,NO2,6,Very High days:,0
RI2,2014,NO2,7,Mean: (AQS Objective < 40ug/m3),25
RI2,2014,NO2,7,Annual data capture rate (%):,92
RI2,2014,NO2,7,Occurences of hourly mean >200ug/m3: (AQS Objective <= 18),0
RI2,2014,O3,0,Ozone,-999
RI2,2014,O3,1,Data capture rate (%):,99
RI2,2014,O3,2,Rolling 8hr max (ug/m3):,135.3
RI2,2014,O3,3,Low days:,337
RI2,2014,O3,4,Moderate days:,17
RI2,2014,O3,5,High days:,0
RI2,2014,O3,6,Very High days:,0
RI2,2014,O3,7,Days where maximum rolling 8hr mean >100ug/m3: (AQS Objective <= 10),17
RI2,2014,O3,7,Annual data capture rate (%):,99
RI2,2014,PM10,0,PM10 Particulates,-999
RI2,2014,PM10,1,Data capture rate (%):,92
RI2,2014,PM10,2,Hourly mean (ug/m3):,29.3
RI2,2014,PM10,3,Low days:,335
RI2,2014,PM10,4,Moderate days:,3
RI2,2014,PM10,5,High days:,0
RI2,2014,PM10,6,Very High days:,0
RI2,2014,PM10,7,Mean: (AQS Objective < 40ug/m3),16
RI2,2014,PM10,7,Days where daily mean >50ug/m3: (AQS Objective <= 35),3
RI2,2014,PM10,7,Annual data capture rate (%):,92
RI2,2015,NO2,0,Nitrogen Dioxide,-999
RI2,2015,NO2,1,Data capture rate (%):,94
RI2,2015,NO2,2,Hourly max (ug/m3):,142.6
RI2,2015,NO2,3,Low days:,343
RI2,2015,NO2,4,Moderate days:,0
RI2,2015,NO2,5,High days:,0
RI2,2015,NO2,6,Very High days:,0
RI2,2015,NO2,7,Mean: (AQS Objective < 40ug/m3),23
RI2,2015,NO2,7,Annual data capture rate (%):,94
RI2,2015,NO2,7,Occurences of hourly mean >200ug/m3: (AQS Objective <= 18),0
RI2,2015,O3,0,Ozone,-999
RI2,2015,O3,1,Data capture rate (%):,97
RI2,2015,O3,2,Rolling 8hr max (ug/m3):,157.5
RI2,2015,O3,3,Low days:,334
RI2,2015,O3,4,Moderate days:,7
RI2,2015,O3,5,High days:,0
RI2,2015,O3,6,Very High days:,0
RI2,2015,O3,7,Days where maximum rolling 8hr mean >100ug/m3: (AQS Objective <= 10),8
RI2,2015,O3,7,Annual data capture rate (%):,97
RI2,2015,PM10,0,PM10 Particulates,-999
RI2,2015,PM10,1,Data capture rate (%):,98
RI2,2015,PM10,2,Hourly mean (ug/m3):,26
RI2,2015,PM10,3,Low days:,359
RI2,2015,PM10,4,Moderate days:,1
RI2,2015,PM10,5,High days:,0
RI2,2015,PM10,6,Very High days:,0
RI2,2015,PM10,7,Mean: (AQS Objective < 40ug/m3),13
RI2,2015,PM10,7,Days where daily mean >50ug/m3: (AQS Objective <= 35),1
RI2,2015,PM10,7,Annual data capture rate (%):,98
RI2,2016,NO2,0,Nitrogen Dioxide,-999
RI2,2016,NO2,1,Data capture rate (%):,96
RI2,2016,NO2,2,Hourly max (ug/m3):,140.1
RI2,2016,NO2,3,Low days:,352
RI2,2016,NO2,4,Moderate days:,0
RI2,2016,NO2,5,High days:,0
RI2,2016,NO2,6,Very High days:,0
RI2,2016,NO2,7,Mean: (AQS Objective < 40ug/m3),25
RI2,2016,NO2,7,Annual data capture rate (%):,96
RI2,2016,NO2,7,Occurences of hourly mean >200ug/m3: (AQS Objective <= 18),0
RI2,2016,O3,0,Ozone,-999
RI2,2016,O3,1,Data capture rate (%):,98
RI2,2016,O3,2,Rolling 8hr max (ug/m3):,145.6
RI2,2016,O3,3,Low days:,342
RI2,2016,O3,4,Moderate days:,8
RI2,2016,O3,5,High days:,0
RI2,2016,O3,6,Very High days:,0
RI2,2016,O3,7,Days where maximum rolling 8hr mean >100ug/m3: (AQS Objective <= 10),8
RI2,2016,O3,7,Annual data capture rate (%):,98
RI2,2016,PM10,0,PM10 Particulates,-999
RI2,2016,PM10,1,Data capture rate (%):,98
RI2,2016,PM10,2,Hourly mean (ug/m3):,28.5
RI2,2016,PM10,3,Low days:,355
RI2,2016,PM10,4,Moderate days:,2
RI2,2016,PM10,5,High days:,0
RI2,2016,PM10,6,Very High days:,0
RI2,2016,PM10,7,Mean: (AQS Objective < 40ug/m3),16
RI2,2016,PM10,7,Days where daily mean >50ug/m3: (AQS Objective <= 35),3
RI2,2016,PM10,7,Annual data capture rate (%):,98
RI2,2017,NO2,0,Nitrogen Dioxide,-999
RI2,2017,NO2,1,Data capture rate (%):,100
RI2,2017,NO2,2,Hourly max (ug/m3):,121.9
RI2,2017,NO2,3,Low days:,365
RI2,2017,NO2,4,Moderate days:,0
RI2,2017,NO2,5,High days:,0
RI2,2017,NO2,6,Very High days:,0
RI2,2017,NO2,7,Mean: (AQS Objective < 40ug/m3),21
RI2,2017,NO2,7,Annual data capture rate (%):,100
RI2,2017,NO2,7,Occurences of hourly mean >200ug/m3: (AQS Objective <= 18),0
RI2,2017,O3,0,Ozone,-999
RI2,2017,O3,1,Data capture rate (%):,100
RI2,2017,O3,2,Rolling 8hr max (ug/m3):,177.8
RI2,2017,O3,3,Low days:,352
RI2,2017,O3,4,Moderate days:,11
RI2,2017,O3,5,High days:,1
RI2,2017,O3,6,Very High days:,0
RI2,2017,O3,7,Days where maximum rolling 8hr mean >100ug/m3: (AQS Objective <= 10),13
RI2,2017,O3,7,Annual data capture rate (%):,100
RI2,2017,PM10,0,PM10 Particulates,-999
RI2,2017,PM10,1,Data capture rate (%):,96
RI2,2017,PM10,2,Hourly mean (ug/m3):,26.5
RI2,2017,PM10,3,Low days:,345
RI2,2017,PM10,4,Moderate days:,3
RI2,2017,PM10,5,High days:,1
RI2,2017,PM10,6,Very High days:,0
RI2,2017,PM10,7,Mean: (AQS Objective < 40ug/m3),16
RI2,2017,PM10,7,Days where daily mean >50ug/m3: (AQS Objective <= 35),4
RI2,2017,PM10,7,Annual data capture rate (%):,96
RI2,2018,NO2,0,Nitrogen Dioxide,-999
RI2,2018,NO2,1,Data capture rate (%):,97
RI2,2018,NO2,2,Hourly max (ug/m3):,86.5
RI2,2018,NO2,3,Low days:,354
RI2,2018,NO2,4,Moderate days:,0
RI2,2018,NO2,5,High days:,0
RI2,2018,NO2,6,Very High days:,0
RI2,2018,NO2,7,Mean: (AQS Objective < 40ug/m3),20
RI2,2018,NO2,7,Annual data capture rate (%):,97
RI2,2018,NO2,7,Occurences of hourly mean >200ug/m3: (AQS Objective <= 18),0
RI2,2018,O3,0,Ozone,-999
RI2,2018,O3,1,Data capture rate (%):,100
RI2,2018,O3,2,Rolling 8hr max (ug/m3):,160.8
RI2,2018,O3,3,Low days:,331
RI2,2018,O3,4,Moderate days:,29
RI2,2018,O3,5,High days:,0
RI2,2018,O3,6,Very High days:,0
RI2,2018,O3,7,Days where maximum rolling 8hr mean >100ug/m3: (AQS Objective <= 10),32
RI2,2018,O3,7,Annual data capture rate (%):,100
RI2,2018,PM10,0,PM10 Particulates,-999
RI2,2018,PM10,1,Data capture rate (%):,95
RI2,2018,PM10,2,Hourly mean (ug/m3):,25.1
RI2,2018,PM10,3,Low days:,345
RI2,2018,PM10,4,Moderate days:,1
RI2,2018,PM10,5,High days:,0
RI2,2018,PM10,6,Very High days:,0
RI2,2018,PM10,7,Mean: (AQS Objective < 40ug/m3),14
RI2,2018,PM10,7,Days where daily mean >50ug/m3: (AQS Objective <= 35),1
RI2,2018,PM10,7,Annual data capture rate (%):,95
RI2,2019,NO2,0,Nitrogen Dioxide,-999
RI2,2019,NO2,1,Data capture rate (%):,95
RI2,2019,NO2,2,Hourly max (ug/m3):,106.9
RI2,2019,NO2,3,Low days:,347
RI2,2019,NO2,4,Moderate days:,0
RI2,2019,NO2,5,High days:,0
RI2,2019,NO2,6,Very High days:,0
RI2,2019,NO2,7,Mean: (AQS Objective < 40ug/m3),21
RI2,2019,NO2,7,Annual data capture rate (%):,95
RI2,2019,NO2,7,Occurences of hourly mean >200ug/m3: (AQS Objective <= 18),0
RI2,2019,O3,0,Ozone,-999
RI2,2019,O3,1,Data capture rate (%):,100
RI2,2019,O3,2,Rolling 8hr max (ug/m3):,158.6
RI2,2019,O3,3,Low days:,346
RI2,2019,O3,4,Moderate days:,16
RI2,2019,O3,5,High days:,0
RI2,2019,O3,6,Very High days:,0
RI2,2019,O3,7,Days where maximum rolling 8hr mean >100ug/m3: (AQS Objective <= 10),17
RI2,2019,O3,7,Annual data capture rate (%):,100
RI2,2019,PM10,0,PM10 Particulates,-999
RI2,2019,PM10,1,Data capture rate (%):,95
RI2,2019,PM10,2,Hourly mean (ug/m3):,30.2
RI2,2019,PM10,3,Low days:,345
RI2,2019,PM10,4,Moderate days:,3
RI2,2019,PM10,5,High days:,0
RI2,2019,PM10,6,Very High days:,0
RI2,2019,PM10,7,Mean: (AQS Objective < 40ug/m3),16
RI2,2019,PM10,7,Days where daily mean >50ug/m3: (AQS Objective <= 35),3
RI2,2019,PM10,7,Annual data capture rate (%):,95
RI2,2020,NO2,0,Nitrogen Dioxide,-999
RI2,2020,NO2,1,Data capture rate (%):,83
RI2,2020,NO2,2,Hourly max (ug/m3):,78
RI2,2020,NO2,3,Low days:,301
RI2,2020,NO2,4,Moderate days:,0
RI2,2020,NO2,5,High days:,0
RI2,2020,NO2,6,Very High days:,0
RI2,2020,NO2,7,Mean: (AQS Objective < 40ug/m3),15
RI2,2020,NO2,7,Annual data capture rate (%):,83
RI2,2020,NO2,7,Occurences of hourly mean >200ug/m3: (AQS Objective <= 18),0
RI2,2020,O3,0,Ozone,-999
RI2,2020,O3,1,Data capture rate (%):,81
RI2,2020,O3,2,Rolling 8hr max (ug/m3):,211.9
RI2,2020,O3,3,Low days:,275
RI2,2020,O3,4,Moderate days:,14
RI2,2020,O3,5,High days:,2
RI2,2020,O3,6,Very High days:,0
RI2,2020,O3,7,Days where maximum rolling 8hr mean >100ug/m3: (AQS Objective <= 10),18
RI2,2020,O3,7,Annual data capture rate (%):,81
RI2,2020,PM10,0,PM10 Particulates,-999
RI2,2020,PM10,1,Data capture rate (%):,95
RI2,2020,PM10,2,Hourly mean (ug/m3):,25.1
RI2,2020,PM10,3,Low days:,345
RI2,2020,PM10,4,Moderate days:,0
RI2,2020,PM10,5,High days:,0
RI2,2020,PM10,6,Very High days:,0
RI2,2020,PM10,7,Mean: (AQS Objective < 40ug/m3),14
RI2,2020,PM10,7,Days where daily mean >50ug/m3: (AQS Objective <= 35),0
RI2,2020,PM10,7,Annual data capture rate (%):,95
RI2,2021,NO2,0,Nitrogen Dioxide,-999
RI2,2021,NO2,1,Data capture rate (%):,85
RI2,2021,NO2,2,Hourly max (ug/m3):,94
RI2,2021,NO2,3,Low days:,307
RI2,2021,NO2,4,Moderate days:,0
RI2,2021,NO2,5,High days:,0
RI2,2021,NO2,6,Very High days:,0
RI2,2021,NO2,7,Mean: (AQS Objective < 40ug/m3),14
RI2,2021,NO2,7,Annual data capture rate (%):,85
RI2,2021,NO2,7,Occurences of hourly mean >200ug/m3: (AQS Objective <= 18),0
RI2,2021,O3,0,Ozone,-999
RI2,2021,O3,1,Data capture rate (%):,91
RI2,2021,O3,2,Rolling 8hr max (ug/m3):,141.5
RI2,2021,O3,3,Low days:,312
RI2,2021,O3,4,Moderate days:,8
RI2,2021,O3,5,High days:,0
RI2,2021,O3,6,Very High days:,0
RI2,2021,O3,7,Days where maximum rolling 8hr mean >100ug/m3: (AQS Objective <= 10),9
RI2,2021,O3,7,Annual data capture rate (%):,91
RI2,2021,PM10,0,PM10 Particulates,-999
RI2,2021,PM10,1,Data capture rate (%):,94
RI2,2021,PM10,2,Hourly mean (ug/m3):,24.9
RI2,2021,PM10,3,Low days:,344
RI2,2021,PM10,4,Moderate days:,0
RI2,2021,PM10,5,High days:,0
RI2,2021,PM10,6,Very High days:,0
RI2,2021,PM10,7,Mean: (AQS Objective < 40ug/m3),15
RI2,2021,PM10,7,Days where daily mean >50ug/m3: (AQS Objective <= 35),0
RI2,2021,PM10,7,Annual data capture rate (%):,94
RI2,2022,NO2,0,Nitrogen Dioxide,-999
RI2,2022,NO2,1,Data capture rate (%):,62
RI2,2022,NO2,2,Hourly max (ug/m3):,105.8
RI2,2022,NO2,3,Low days:,223
RI2,2022,NO2,4,Moderate days:,0
RI2,2022,NO2,5,High days:,0
RI2,2022,NO2,6,Very High days:,0
RI2,2022,NO2,7,Mean: (AQS Objective < 40ug/m3),14
RI2,2022,NO2,7,Annual data capture rate (%):,62
RI2,2022,NO2,7,Occurences of hourly mean >200ug/m3: (AQS Objective <= 18),0
RI2,2022,O3,0,Ozone,-999
RI2,2022,O3,1,Data capture rate (%):,19
RI2,2022,O3,2,Rolling 8hr max (ug/m3):,189.6
RI2,2022,O3,3,Low days:,51
RI2,2022,O3,4,Moderate days:,12
RI2,2022,O3,5,High days:,4
RI2,2022,O3,6,Very High days:,0
RI2,2022,O3,7,Days where maximum rolling 8hr mean >100ug/m3: (AQS Objective <= 10),17
RI2,2022,O3,7,Annual data capture rate (%):,19
RI2,2022,PM10,0,PM10 Particulates,-999
RI2,2022,PM10,1,Data capture rate (%):,98
RI2,2022,PM10,2,Hourly mean (ug/m3):,25.2
RI2,2022,PM10,3,Low days:,359
RI2,2022,PM10,4,Moderate days:,1
RI2,2022,PM10,5,High days:,0
RI2,2022,PM10,6,Very High days:,0
RI2,2022,PM10,7,Mean: (AQS Objective < 40ug/m3),14
RI2,2022,PM10,7,Days where daily mean >50ug/m3: (AQS Objective <= 35),1
RI2,2022,PM10,7,Annual data capture rate (%):,98
RI2,2023,NO2,0,Nitrogen Dioxide,-999
RI2,2023,NO2,1,Data capture rate (%):,47
RI2,2023,NO2,2,Hourly max (ug/m3):,74
RI2,2023,NO2,3,Low days:,168
RI2,2023,NO2,4,Moderate days:,0
RI2,2023,NO2,5,High days:,0
RI2,2023,NO2,6,Very High days:,0
RI2,2023,NO2,7,Mean: (AQS Objective < 40ug/m3),13
RI2,2023,NO2,7,Annual data capture rate (%):,47
RI2,2023,NO2,7,Occurences of hourly mean >200ug/m3: (AQS Objective <= 18),0
RI2,2023,O3,0,Ozone,-999
RI2,2023,O3,1,Data capture rate (%):,27
RI2,2023,O3,2,Rolling 8hr max (ug/m3):,117.1
RI2,2023,O3,3,Low days:,86
RI2,2023,O3,4,Moderate days:,9
RI2,2023,O3,5,High days:,0
RI2,2023,O3,6,Very High days:,0
RI2,2023,O3,7,Days where maximum rolling 8hr mean >100ug/m3: (AQS Objective <= 10),10
RI2,2023,O3,7,Annual data capture rate (%):,27
RI2,2023,PM10,0,PM10 Particulates,-999
RI2,2023,PM10,1,Data capture rate (%):,63
RI2,2023,PM10,2,Hourly mean (ug/m3):,22.1
RI2,2023,PM10,3,Low days:,227
RI2,2023,PM10,4,Moderate days:,1
RI2,2023,PM10,5,High days:,0
RI2,2023,PM10,6,Very High days:,0
RI2,2023,PM10,7,Mean: (AQS Objective < 40ug/m3),12
RI2,2023,PM10,7,Days where daily mean >50ug/m3: (AQS Objective <= 35),1
RI2,2023,PM10,7,Annual data capture rate (%):,63
RI2,2024,NO2,0,Nitrogen Dioxide,-999
RI2,2024,NO2,1,Data capture rate (%):,59
RI2,2024,NO2,2,Hourly max (ug/m3):,66.6
RI2,2024,NO2,3,Low days:,213
RI2,2024,NO2,4,Moderate days:,0
RI2,2024,NO2,5,High days:,0
RI2,2024,NO2,6,Very High days:,0
RI2,2024,NO2,7,Mean: (AQS Objective < 40ug/m3),11
RI2,2024,NO2,7,Annual data capture rate (%):,59
RI2,2024,NO2,7,Occurences of hourly mean >200ug/m3: (AQS Objective <= 18),0
RI2,2024,O3,0,Ozone,-999
RI2,2024,O3,1,Data capture rate (%):,52
RI2,2024,O3,2,Rolling 8hr max (ug/m3):,152.2
RI2,2024,O3,3,Low days:,167
RI2,2024,O3,4,Moderate days:,16
RI2,2024,O3,5,High days:,0
RI2,2024,O3,6,Very High days:,0
RI2,2024,O3,7,Days where maximum rolling 8hr mean >100ug/m3: (AQS Objective <= 10),17
RI2,2024,O3,7,Annual data capture rate (%):,52
RI2,2024,PM10,0,PM10 Particulates,-999
RI2,2024,PM10,1,Data capture rate (%):,63
RI2,2024,PM10,2,Hourly mean (ug/m3):,26.8
RI2,2024,PM10,3,Low days:,227
RI2,2024,PM10,4,Moderate days:,0
RI2,2024,PM10,5,High days:,0
RI2,2024,PM10,6,Very High days:,0
RI2,2024,PM10,7,Mean: (AQS Objective < 40ug/m3),15
RI2,2024,PM10,7,Days where daily mean >50ug/m3: (AQS Objective <= 35),0
RI2,2024,PM10,7,Annual data capture rate (%):,63
SK5,2014,NO2,0,Nitrogen Dioxide,-999
SK5,2014,NO2,1,Data capture rate (%):,38
SK5,2014,NO2,2,Hourly max (ug/m3):,224.2
SK5,2014,NO2,3,Low days:,140
SK5,2014,NO2,4,Moderate days:,1
SK5,2014,NO2,5,High days:,0
SK5,2014,NO2,6,Very High days:,0
SK5,2014,NO2,7,Mean: (AQS Objective < 40ug/m3),42
SK5,2014,NO2,7,Annual data capture rate (%):,38
SK5,2014,NO2,7,Occurences of hourly mean >200ug/m3: (AQS Objective <= 18),1
SK5,2014,PM10,0,PM10 Particulates,-999
SK5,2014,PM10,1,Data capture rate (%):,39
SK5,2014,PM10,2,Hourly mean (ug/m3):,43.5
SK5,2014,PM10,3,Low days:,134
SK5,2014,PM10,4,Moderate days:,7
SK5,2014,PM10,5,High days:,2
SK5,2014,PM10,6,Very High days:,0
SK5,2014,PM10,7,Mean: (AQS Objective < 40ug/m3),24
SK5,2014,PM10,7,Days where daily mean >50ug/m3: (AQS Objective <= 35),10
SK5,2014,PM10,7,Annual data capture rate (%):,39
SK5,2015,NO2,0,Nitrogen Dioxide,-999
SK5,2015,NO2,1,Data capture rate (%):,70
SK5,2015,NO2,2,Hourly max (ug/m3):,182.3
SK5,2015,NO2,3,Low days:,256
SK5,2015,NO2,4,Moderate days:,0
SK5,2015,NO2,5,High days:,0
SK5,2015,NO2,6,Very High days:,0
SK5,2015,NO2,7,Mean: (AQS Objective < 40ug/m3),43
SK5,2015,NO2,7,Annual data capture rate (%):,70
SK5,2015,NO2,7,Occurences of hourly mean >200ug/m3: (AQS Objective <= 18),0
SK5,2015,PM10,0,PM10 Particulates,-999
SK5,2015,PM10,1,Data capture rate (%):,46
SK5,2015,PM10,2,Hourly mean (ug/m3):,37.5
SK5,2015,PM10,3,Low days:,168
SK5,2015,PM10,4,Moderate days:,3
SK5,2015,PM10,5,High days:,0
SK5,2015,PM10,6,Very High days:,0
SK5,2015,PM10,7,Mean: (AQS Objective < 40ug/m3),20
SK5,2015,PM10,7,Days where daily mean >50ug/m3: (AQS Objective <= 35),3
SK5,2015,PM10,7,Annual data capture rate (%):,46
SK5,2016,NO2,0,Nitrogen Dioxide,-999
SK5,2016,NO2,1,Data capture rate (%):,80
SK5,2016,NO2,2,Hourly max (ug/m3):,296.4
SK5,2016,NO2,3,Low days:,290
SK5,2016,NO2,4,Moderate days:,1
SK5,2016,NO2,5,High days:,0
SK5,2016,NO2,6,Very High days:,0
SK5,2016,NO2,7,Mean: (AQS Objective < 40ug/m3),53
SK5,2016,NO2,7,Annual data capture rate (%):,81
SK5,2016,NO2,7,Occurences of hourly mean >200ug/m3: (AQS Objective <= 18),1
SK5,2016,PM10,0,PM10 Particulates,-999
SK5,2016,PM10,1,Data capture rate (%):,94
SK5,2016,PM10,2,Hourly mean (ug/m3):,39.9
SK5,2016,PM10,3,Low days:,320
SK5,2016,PM10,4,Moderate days:,15
SK5,2016,PM10,5,High days:,2
SK5,2016,PM10,6,Very High days:,0
SK5,2016,PM10,7,Mean: (AQS Objective < 40ug/m3),24
SK5,2016,PM10,7,Days where daily mean >50ug/m3: (AQS Objective <= 35),18
SK5,2016,PM10,7,Annual data capture rate (%):,95
SK5,2017,NO2,0,Nitrogen Dioxide,-999
SK5,2017,NO2,1,Data capture rate (%):,97
SK5,2017,NO2,2,Hourly max (ug/m3):,168.7
SK5,2017,NO2,3,Low days:,354
SK5,2017,NO2,4,Moderate days:,0
SK5,2017,NO2,5,High days:,0
SK5,2017,NO2,6,Very High days:,0
SK5,2017,NO2,7,Mean: (AQS Objective < 40ug/m3),42
SK5,2017,NO2,7,Annual data capture rate (%):,97
SK5,2017,NO2,7,Occurences of hourly mean >200ug/m3: (AQS Objective <= 18),0
SK5,2017,PM10,0,PM10 Particulates,-999
SK5,2017,PM10,1,Data capture rate (%):,91
SK5,2017,PM10,2,Hourly mean (ug/m3):,37
SK5,2017,PM10,3,Low days:,309
SK5,2017,PM10,4,Moderate days:,13
SK5,2017,PM10,5,High days:,2
SK5,2017,PM10,6,Very High days:,0
SK5,2017,PM10,7,Mean: (AQS Objective < 40ug/m3),22
SK5,2017,PM10,7,Days where daily mean >50ug/m3: (AQS Objective <= 35),18
SK5,2017,PM10,7,Annual data capture rate (%):,91
SK5,2018,NO2,0,Nitrogen Dioxide,-999
SK5,2018,NO2,1,Data capture rate (%):,85
SK5,2018,NO2,2,Hourly max (ug/m3):,176.5
SK5,2018,NO2,3,Low days:,306
SK5,2018,NO2,4,Moderate days:,0
SK5,2018,NO2,5,High days:,0
SK5,2018,NO2,6,Very High days:,0
SK5,2018,NO2,7,Mean: (AQS Objective < 40ug/m3),41
SK5,2018,NO2,7,Annual data capture rate (%):,85
SK5,2018,NO2,7,Occurences of hourly mean >200ug/m3: (AQS Objective <= 18),0
SK5,2018,PM10,0,PM10 Particulates,-999
SK5,2018,PM10,1,Data capture rate (%):,81
SK5,2018,PM10,2,Hourly mean (ug/m3):,37.2
SK5,2018,PM10,3,Low days:,282
SK5,2018,PM10,4,Moderate days:,7
SK5,2018,PM10,5,High days:,1
SK5,2018,PM10,6,Very High days:,0
SK5,2018,PM10,7,Mean: (AQS Objective < 40ug/m3),22
